,ALAND,AWATER,BLKGRPCE,COUNTYFP,FUNCSTAT,GEOID,GEOID_Data,H01B25002e1,H01B25002e2,H01B25002e3,H02B25024e1,H02B25024e10,H02B25024e11,H02B25024e2,H02B25024e3,H02B25024e4,H02B25024e5,H02B25024e6,H02B25024e7,H02B25024e8,H02B25024e9,H03B25033e1,H03B25033e10,H03B25033e11,H03B25033e12,H03B25033e13,H03B25033e2,H03B25033e3,H03B25033e4,H03B25033e5,H03B25033e6,H03B25033e7,H03B25033e8,H03B25033e9,H04B25034e1,H04B25034e10,H04B25034e11,H04B25034e2,H04B25034e3,H04B25034e4,H04B25034e5,H04B25034e6,H04B25034e7,H04B25034e8,H04B25034e9,H04B25035e1,H04B25037e1,H04B25037e2,H04B25037e3,H05B25017e1,H05B25017e10,H05B25017e2,H05B25017e3,H05B25017e4,H05B25017e5,H05B25017e6,H05B25017e7,H05B25017e8,H05B25017e9,H05B25018e1,H05B25019e1,H05B25021e1,H05B25021e2,H05B25021e3,H05B25022e1,H05B25022e2,H05B25022e3,H06B25041e1,H06B25041e2,H06B25041e3,H06B25041e4,H06B25041e5,H06B25041e6,H06B25041e7,H06B25042e10,H06B25042e11,H06B25042e12,H06B25042e13,H06B25042e14,H06B25042e15,H06B25042e3,H06B25042e4,H06B25042e5,H06B25042e6,H06B25042e7,H06B25042e8,H06B25042e9,H07B25003Ae1,H07B25003Ae2,H07B25003Ae3,H07B25003Be1,H07B25003Be2,H07B25003Be3,H07B25003Ce1,H07B25003Ce2,H07B25003Ce3,H07B25003De1,H07B25003De2,H07B25003De3,H07B25003Ee1,H07B25003Ee2,H07B25003Ee3,H07B25003Fe1,H07B25003Fe2,H07B25003Fe3,H07B25003Ge1,H07B25003Ge2,H07B25003Ge3,H07B25003He1,H07B25003He2,H07B25003He3,H07B25003Ie1,H07B25003Ie2,H07B25003Ie3,H07B25003e1,H07B25003e2,H07B25003e3,H07B25007e10,H07B25007e11,H07B25007e13,H07B25007e14,H07B25007e15,H07B25007e16,H07B25007e17,H07B25007e18,H07B25007e19,H07B25007e20,H07B25007e21,H07B25007e3,H07B25007e4,H07B25007e5,H07B25007e6,H07B25007e7,H07B25007e8,H07B25007e9,H07B25010e1,H07B25010e2,H07B25010e3,H08B25008e1,H08B25008e2,H08B25008e3,H09B25004e1,H09B25004e2,H09B25004e3,H09B25004e4,H09B25004e5,H09B25004e6,H09B25004e7,H09B25004e8,H10B25006e1,H10B25006e2,H10B25006e3,H10B25006e4,H10B25006e5,H10B25006e6,H10B25006e7,H10B25006e8,H11B25038e1,H11B25038e10,H11B25038e11,H11B25038e12,H11B25038e13,H11B25038e14,H11B25038e15,H11B25038e2,H11B25038e3,H11B25038e4,H11B25038e5,H11B25038e6,H11B25038e7,H11B25038e8,H11B25038e9,H11B25039e1,H11B25039e2,H11B25039e3,H12B25044e1,H12B25044e10,H12B25044e11,H12B25044e12,H12B25044e13,H12B25044e14,H12B25044e15,H12B25044e2,H12B25044e3,H12B25044e4,H12B25044e5,H12B25044e6,H12B25044e7,H12B25044e8,H12B25044e9,H12B25046e1,H12B25046e2,H12B25046e3,H13B25040e1,H13B25040e10,H13B25040e2,H13B25040e3,H13B25040e4,H13B25040e5,H13B25040e6,H13B25040e7,H13B25040e8,H13B25040e9,H14B25016e1,H14B25016e11,H14B25016e16,H14B25016e2,H14B25016e7,H14B25043e16,H14B25043e7,H14B25053e4,H14B25053e7,H15B25014e1,H15B25014e10,H15B25014e11,H15B25014e12,H15B25014e13,H15B25014e2,H15B25014e3,H15B25014e4,H15B25014e5,H15B25014e6,H15B25014e7,H15B25014e8,H15B25014e9,H16B25075e1,H16B25075e10,H16B25075e11,H16B25075e12,H16B25075e13,H16B25075e14,H16B25075e15,H16B25075e16,H16B25075e17,H16B25075e18,H16B25075e19,H16B25075e2,H16B25075e20,H16B25075e21,H16B25075e22,H16B25075e23,H16B25075e24,H16B25075e25,H16B25075e26,H16B25075e27,H16B25075e3,H16B25075e4,H16B25075e5,H16B25075e6,H16B25075e7,H16B25075e8,H16B25075e9,H16B25076e1,H16B25077e1,H16B25078e1,H16B25079e1,H16B25083e1,H17B25085e1,H17B25085e10,H17B25085e11,H17B25085e12,H17B25085e13,H17B25085e14,H17B25085e15,H17B25085e16,H17B25085e17,H17B25085e18,H17B25085e19,H17B25085e2,H17B25085e20,H17B25085e21,H17B25085e22,H17B25085e23,H17B25085e24,H17B25085e25,H17B25085e26,H17B25085e27,H17B25085e3,H17B25085e4,H17B25085e5,H17B25085e6,H17B25085e7,H17B25085e8,H17B25085e9,H17B25086e1,H18B25081e1,H18B25081e2,H18B25081e4,H18B25081e5,H18B25081e6,H18B25081e7,H18B25081e8,H18B25082e1,H18B25082e2,H18B25082e3,H19B25087e1,H19B25087e10,H19B25087e11,H19B25087e12,H19B25087e13,H19B25087e14,H19B25087e15,H19B25087e16,H19B25087e17,H19B25087e18,H19B25087e19,H19B25087e2,H19B25087e20,H19B25087e21,H19B25087e22,H19B25087e23,H19B25087e24,H19B25087e25,H19B25087e26,H19B25087e27,H19B25087e28,H19B25087e29,H19B25087e3,H19B25087e30,H19B25087e31,H19B25087e32,H19B25087e33,H19B25087e34,H19B25087e35,H19B25087e36,H19B25087e37,H19B25087e38,H19B25087e39,H19B25087e4,H19B25087e5,H19B25087e6,H19B25087e7,H19B25087e8,H19B25087e9,H19B25088e1,H19B25088e2,H19B25088e3,H19B25089e1,H19B25089e2,H19B25089e3,H20B25091e1,H20B25091e10,H20B25091e11,H20B25091e12,H20B25091e13,H20B25091e14,H20B25091e15,H20B25091e16,H20B25091e17,H20B25091e18,H20B25091e19,H20B25091e2,H20B25091e20,H20B25091e21,H20B25091e22,H20B25091e23,H20B25091e3,H20B25091e4,H20B25091e5,H20B25091e6,H20B25091e7,H20B25091e8,H20B25091e9,H20B25092e1,H20B25092e2,H20B25092e3,H21B25056e2,H21B25057e1,H21B25058e1,H21B25059e1,H21B25060e1,H21B25061e1,H21B25062e1,H22B25063e10,H22B25063e11,H22B25063e12,H22B25063e13,H22B25063e14,H22B25063e15,H22B25063e16,H22B25063e17,H22B25063e18,H22B25063e19,H22B25063e2,H22B25063e20,H22B25063e21,H22B25063e22,H22B25063e23,H22B25063e24,H22B25063e25,H22B25063e26,H22B25063e27,H22B25063e3,H22B25063e4,H22B25063e5,H22B25063e6,H22B25063e7,H22B25063e8,H22B25063e9,H22B25064e1,H22B25065e1,H23B25070e1,H23B25070e10,H23B25070e11,H23B25070e2,H23B25070e3,H23B25070e4,H23B25070e5,H23B25070e6,H23B25070e7,H23B25070e8,H23B25070e9,INTPTLAT,INTPTLON,MTFCC,NAMELSAD,OBJECTID,STATEFP,Shape__Area,Shape__Length,TRACTCE
60,411152,0,1,059,S,060590638081,15000US060590638081,890,890,0,890,0,0,169,95,63,291,139,56,39,38,4030,1630,1299,0,0,387,361,26,0,0,0,3643,714,890,17,18,0,0,3,33,64,204,348,203,1966,1966,1968.0,1966.0,890,0,0,29,193,448,134,60,0,26,4.0,3667,4.0,5.0,3.9,3667.0,673.0,2994.0,890,0,95,625,135,35,0,0,87,577,78,22,0,0,8,48,57,13,0,764,536,74,462,0,0,0,10,10,0,35,10,25,20,0,20,289,32,257,0,0,0,164,74,90,661,32,629,890,126,764,0,0,25,153,229,210,56,33,50,0,8,0,0,16,28,57,7,18,4.53,3.07,4.77,4030,387,3643,0,0,0,0,0,0,0,0,890,536,0,10,35,20,289,0,890,9,41,250,304,124,36,126,0,0,24,28,36,38,764,2006.0,1997.0,2007.0,890,30,190,372,158,14,0,126,0,8,62,39,7,10,764,1801.0,337.0,1464.0,890,274,526,10,72,0,0,0,0,8,890,764,0,126,0,20,0,0,0,890,228,316,101,0,126,81,38,7,0,0,764,119,126,0,0,0,0,0,0,0,0,0,0,0,0,10,48,60,8,0,0,0,0,0,0,0,0,0,0,444800.0,520800.0,652100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,126,88,0,0,0,88,38,,,,126,0,0,0,9,7,28,28,10,0,6,88,38,0,0,29,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2161.0,2500.0,,,,,126,10,23,0,38,38,0,0,0,0,0,88,0,0,0,0,0,20,0,9,10,16,0,22.8,31.6,,764,1337.0,1517.0,1764.0,1148800.0,0,,0,0,0,17,0,0,0,0,0,8,764,59,230,390,60,0,0,0,0,0,0,0,0,0,0,0,1587.0,1213400.0,764,270,0,0,0,101,69,117,59,18,130,+33.6567655,-117.9289293,G5030,Block Group 1,1723,06,594962.3203125,4350.21680313886,063808
61,324708,0,2,059,S,060590638082,15000US060590638082,691,664,27,691,60,0,294,123,20,58,53,33,10,40,1931,171,309,205,0,937,865,0,0,72,0,994,309,691,6,29,0,22,0,12,175,95,149,203,1967,1968,1958.0,1978.0,691,10,0,29,50,249,219,101,33,0,4.6,3241,4.5,4.8,4.3,3098.0,1589.0,1509.0,691,0,75,307,206,93,10,0,63,210,33,40,0,0,12,97,146,53,10,346,505,235,270,12,12,0,0,0,0,17,17,0,0,0,0,105,49,56,25,5,20,349,196,153,286,93,193,664,318,346,26,23,30,57,116,122,11,10,0,0,0,0,10,102,36,6,38,77,2.91,2.95,2.87,1931,937,994,27,0,0,0,19,8,0,0,664,505,12,0,17,0,105,25,664,66,29,131,69,51,0,318,0,30,67,73,76,72,346,2009.0,2002.0,2012.0,664,31,102,128,50,24,11,318,14,132,82,40,45,5,346,1285.0,626.0,659.0,664,106,452,24,82,0,0,0,0,0,664,346,0,318,0,0,0,0,0,664,121,0,22,7,318,187,99,32,0,0,346,196,318,0,11,0,0,0,0,0,0,0,0,10,12,9,76,141,40,0,0,0,7,0,0,0,12,0,0,424300.0,539000.0,680000.0,,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,,318,196,0,13,0,183,122,152380000.0,109215000.0,43165000.0,318,0,0,8,0,16,78,39,30,11,6,196,122,15,0,9,0,0,9,0,16,42,0,24,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,2032.0,2423.0,529.0,561200.0,502500.0,58700.0,318,9,13,0,122,27,48,0,9,5,0,196,7,0,20,6,8,12,0,51,92,11,0,25.1,26.5,13.2,346,1504.0,1740.0,1977.0,614400.0,0,,0,0,0,0,0,0,0,0,0,0,346,0,68,136,122,11,0,9,0,0,0,0,0,0,0,0,1886.0,647100.0,346,85,0,0,0,11,76,15,72,57,30,+33.6543314,-117.9234419,G5030,Block Group 2,1724,06,469853.3671875,2912.03332017259,063808
62,946824,0,1,059,S,060590639021,15000US060590639021,677,677,0,677,0,0,648,17,0,12,0,0,0,0,2219,27,0,0,0,1876,1876,0,0,0,0,343,316,677,0,0,0,0,0,26,29,42,170,410,1958,1958,1958.0,1964.0,677,0,0,0,11,30,209,272,125,30,5.8,3945,5.8,6.0,4.9,3945.0,3365.0,580.0,677,0,0,28,419,212,18,0,0,0,118,0,0,0,0,28,301,212,18,118,542,424,118,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,17,17,0,482,376,106,77,65,12,677,559,118,90,35,16,12,37,53,0,0,0,0,0,0,48,124,126,65,23,48,3.28,3.36,2.91,2219,1876,343,0,0,0,0,0,0,0,0,677,542,0,0,118,0,0,17,677,0,10,97,11,0,0,559,0,0,174,111,95,179,118,2005.0,2000.0,2012.0,677,0,58,60,0,0,0,559,0,90,300,66,60,43,118,1530.0,1352.0,178.0,677,0,599,0,60,0,0,18,0,0,677,118,0,559,0,0,0,0,0,677,50,0,0,0,559,315,217,27,0,0,118,68,559,0,0,0,0,0,0,0,0,0,0,33,17,0,9,397,103,0,0,0,0,0,0,0,0,0,0,550900.0,638900.0,726900.0,342603300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,559,515,0,60,10,445,44,,,,559,0,0,31,18,29,82,185,37,9,70,515,44,0,0,0,0,0,17,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,38,0,16,2558.0,2618.0,,,,,559,140,75,0,44,44,0,0,0,0,0,515,0,0,0,0,45,98,61,54,31,0,11,22.9,25.0,,106,,,2429.0,176900.0,0,,0,0,0,16,0,0,0,0,0,0,106,30,0,0,39,11,10,0,12,0,0,0,0,0,0,0,2090.0,188900.0,118,16,12,11,26,0,23,0,0,30,0,+33.6840828,-117.9138241,G5030,Block Group 1,1725,06,1370998.1796875,4821.01666278732,063902
63,203799,0,2,059,S,060590639022,15000US060590639022,827,762,65,827,0,0,0,0,0,0,0,29,91,707,1571,0,1539,0,0,32,0,0,32,0,0,1539,0,827,0,0,42,0,24,229,258,199,34,41,1985,1985,,1985.0,827,0,229,191,261,132,0,14,0,0,2.5,2006,2.6,,2.6,,,,827,229,384,214,0,0,0,196,352,200,0,0,0,0,0,14,0,0,0,748,651,14,637,14,0,14,0,0,0,74,0,74,0,0,0,12,0,12,11,0,11,595,14,581,68,0,68,762,14,748,0,0,148,436,14,78,44,0,13,0,15,0,14,0,0,0,0,0,2.06,2.29,2.06,1571,32,1539,65,65,0,0,0,0,0,0,762,651,14,0,74,0,12,11,762,102,364,268,14,0,0,14,0,0,14,0,0,0,748,2015.0,,2016.0,762,30,283,405,30,0,0,14,0,0,14,0,0,0,748,,,,762,68,185,0,509,0,0,0,0,0,762,748,0,14,0,0,0,0,0,762,370,12,154,0,14,14,0,0,0,0,748,212,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,14,0,14,0,0,0,,,,14,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,,,,748,1464.0,1697.0,1927.0,1283200.0,65,,0,0,0,0,0,0,0,0,0,0,748,29,101,463,127,0,28,0,0,0,0,0,0,0,0,0,1763.0,1343200.0,748,268,54,12,0,55,43,93,136,42,45,+33.6756026,-117.9169344,G5030,Block Group 2,1726,06,295042.26953125,2146.97082461495,063902
64,775763,0,1,059,S,060590639031,15000US060590639031,588,541,47,588,0,0,234,131,0,204,19,0,0,0,1988,726,62,0,0,748,748,0,0,0,0,1240,452,588,0,4,0,0,0,0,67,181,218,118,1968,1969,1969.0,1969.0,588,19,0,0,29,228,88,90,106,28,4.9,3128,5.2,6.6,4.3,2940.0,1579.0,1361.0,588,0,7,325,72,163,21,0,0,251,19,28,0,0,7,27,53,135,21,298,365,150,215,0,0,0,12,0,12,123,67,56,13,13,0,18,7,11,10,6,4,204,122,82,191,35,156,541,243,298,45,0,16,41,111,83,13,21,0,0,13,0,0,15,53,31,34,65,3.67,3.08,4.16,1988,748,1240,47,24,0,0,0,0,0,23,541,365,0,12,123,13,18,10,541,9,14,174,64,24,13,243,6,0,12,81,17,127,298,2006.0,1989.0,2011.0,541,0,59,166,33,19,21,243,8,71,63,60,41,0,298,1225.0,541.0,684.0,541,0,433,17,91,0,0,0,0,0,541,298,0,243,0,8,0,5,0,541,121,66,16,0,243,149,79,0,15,0,298,95,243,0,0,0,0,0,0,0,0,0,0,0,0,14,45,161,23,0,0,0,0,0,0,0,0,0,0,502700.0,597100.0,691400.0,137515000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,243,157,8,7,0,142,86,137515000.0,92590000.0,44925000.0,243,0,7,13,0,57,0,8,28,44,0,157,86,0,0,0,8,0,15,14,30,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793.0,2594.0,420.0,445900.0,407100.0,38800.0,243,41,15,0,86,33,4,20,29,0,0,157,0,0,0,0,13,24,13,20,0,18,13,21.5,32.4,16.5,298,1338.0,1548.0,1824.0,464900.0,24,,0,0,0,6,0,0,0,0,0,0,298,12,35,199,44,2,0,0,0,0,0,0,0,0,0,0,1741.0,498000.0,298,60,0,0,23,56,29,39,32,12,47,+33.6800462,-117.8996871,G5030,Block Group 1,1727,06,1123196.64453125,5493.87015927376,063903
65,604461,0,2,059,S,060590639032,15000US060590639032,576,548,28,576,0,0,576,0,0,0,0,0,0,0,1869,0,0,0,0,1526,1526,0,0,0,0,343,343,576,0,8,0,0,0,0,10,44,465,49,1965,1965,1965.0,1965.0,576,43,0,0,8,26,132,173,93,101,6.2,3691,6.1,6.2,6.0,3495.0,2930.0,565.0,576,0,0,8,233,239,96,0,0,0,42,47,0,0,0,8,191,164,96,89,469,380,89,12,12,0,0,0,0,57,57,0,0,0,0,4,4,0,6,6,0,370,295,75,103,89,14,548,459,89,43,38,0,35,0,20,0,0,34,0,0,0,33,112,114,41,34,44,3.41,3.32,3.85,1869,1526,343,28,0,0,0,0,28,0,0,548,469,12,0,57,0,4,6,548,0,56,26,7,0,0,459,0,12,75,148,87,137,89,2003.0,2000.0,2015.0,548,0,0,71,6,12,0,459,12,92,174,108,56,17,89,1293.0,1085.0,208.0,548,16,428,0,91,0,0,7,0,6,548,89,0,459,0,0,0,0,0,548,49,0,0,0,459,281,148,30,0,0,89,40,459,0,0,0,0,0,0,0,0,0,0,0,0,51,16,270,112,5,0,5,0,0,0,0,0,0,0,544200.0,650500.0,766200.0,328848000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,459,359,16,40,0,303,100,328848000.0,265308000.0,63540000.0,459,12,0,6,20,61,39,102,45,46,28,359,100,0,8,0,0,26,0,7,32,0,0,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2391.0,2703.0,428.0,1017600.0,970000.0,47600.0,459,29,40,0,100,38,21,17,0,0,0,359,0,0,24,0,20,77,57,23,51,12,50,20.0,25.2,12.9,89,1683.0,2107.0,2603.0,179300.0,0,,0,0,0,0,0,0,0,0,0,0,89,0,12,28,15,34,0,0,0,0,0,0,0,0,0,0,2150.0,191800.0,89,0,0,36,0,12,7,0,6,0,28,+33.6848629,-117.9021898,G5030,Block Group 2,1728,06,875273.12890625,3991.99437531642,063903
66,580268,0,2,059,S,060590639042,15000US060590639042,568,561,7,568,19,0,443,0,0,0,34,27,34,11,1904,0,524,0,0,1224,1205,0,0,19,0,680,156,568,0,0,0,55,0,9,21,38,337,108,1965,1965,1966.0,1958.0,568,57,0,11,50,70,89,159,61,71,5.9,3371,5.9,6.2,3.7,3322.0,2730.0,592.0,568,5,81,39,226,172,45,5,62,39,18,17,0,0,19,0,201,155,45,141,418,294,124,0,0,0,0,0,0,92,80,12,9,9,0,15,10,5,27,27,0,307,273,34,136,41,95,561,420,141,42,36,11,47,39,28,0,11,5,0,0,0,91,53,105,19,26,48,3.39,2.91,4.82,1904,1224,680,7,0,0,0,0,0,0,7,561,418,0,0,92,9,15,27,561,13,12,77,26,13,0,420,0,6,133,93,84,104,141,2007.0,2002.0,2012.0,561,11,39,74,5,12,0,420,0,76,178,76,60,30,141,1300.0,1050.0,250.0,561,5,481,7,60,0,0,0,8,0,561,141,0,420,0,0,0,0,9,561,63,0,54,6,420,293,127,0,0,0,141,18,420,9,0,0,0,0,19,0,0,0,0,0,0,0,0,247,135,10,0,0,0,0,0,0,0,0,0,577900.0,684200.0,824100.0,282597000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,420,336,6,34,0,296,84,282597000.0,220897000.0,61700000.0,420,0,0,10,14,90,27,57,37,31,61,336,84,0,0,0,9,0,0,24,0,18,0,19,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,2056.0,2658.0,550.0,981900.0,937500.0,44400.0,420,38,92,0,84,24,33,0,19,8,0,336,0,0,0,0,18,24,41,44,45,26,8,25.7,29.6,12.7,141,1144.0,1309.0,1648.0,225600.0,0,,0,0,0,0,0,0,0,0,0,0,141,61,40,5,11,0,24,0,0,0,0,0,0,0,0,0,1309.0,238000.0,141,48,7,0,0,19,50,6,11,0,0,+33.6748410,-117.8928079,G5030,Block Group 2,1729,06,840044.1953125,4231.02151719862,063904
67,513888,0,1,059,S,060590639051,15000US060590639051,630,532,98,630,0,0,465,0,0,0,12,0,55,98,1483,0,259,0,0,1017,1017,0,0,0,0,466,207,630,0,0,0,0,0,22,13,99,126,370,1959,1958,1956.0,1969.0,630,34,0,20,113,32,143,155,75,58,5.5,3447,5.7,5.9,4.5,3066.0,2270.0,796.0,630,0,99,66,329,102,34,0,30,54,34,37,11,0,0,12,266,65,23,166,406,291,115,20,0,20,0,0,0,57,36,21,32,32,0,0,0,0,17,7,10,372,257,115,51,41,10,532,366,166,12,12,10,44,63,10,21,12,0,6,0,0,27,43,120,46,48,58,2.79,2.78,2.81,1483,1017,466,98,35,0,0,0,34,0,29,532,406,20,0,57,32,0,17,532,0,56,88,16,0,6,366,0,54,74,49,112,77,166,2010.0,1999.0,2013.0,532,12,41,65,38,10,0,366,0,61,157,79,17,52,166,1295.0,970.0,325.0,532,32,439,0,61,0,0,0,0,0,532,166,0,366,0,0,12,0,0,532,103,0,0,0,366,248,118,0,0,0,166,63,366,0,0,0,0,0,0,0,0,0,0,0,0,0,8,214,144,0,0,0,0,0,0,0,0,0,0,597500.0,704400.0,841100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,366,296,0,88,0,208,70,253469000.0,205139000.0,48330000.0,366,0,0,15,34,22,89,31,14,9,82,296,70,0,0,0,7,24,4,5,13,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2236.0,2433.0,350.0,857900.0,829900.0,27900.0,366,12,42,0,70,65,0,0,0,5,0,296,0,0,0,0,34,12,42,78,18,26,32,21.9,23.8,9.0,149,1441.0,2137.0,2577.0,305800.0,35,,0,0,0,0,0,0,0,0,12,0,149,0,30,21,20,39,27,0,17,0,0,0,0,0,0,0,2288.0,321800.0,166,49,17,0,7,10,10,37,0,9,27,+33.6655703,-117.9139178,G5030,Block Group 1,1730,06,743790.3671875,3783.59543925742,063905
68,295853,0,2,059,S,060590639052,15000US060590639052,538,538,0,538,0,0,35,0,24,28,236,24,62,129,1001,51,792,0,0,136,75,21,40,0,0,865,22,538,11,11,0,0,0,0,113,273,78,52,1974,1974,1981.0,1974.0,538,0,0,108,198,87,103,32,0,10,3.3,1945,3.3,5.3,3.2,1945.0,290.0,1655.0,538,0,340,145,29,24,0,0,340,135,9,0,0,0,0,10,20,24,0,484,470,54,416,0,0,0,0,0,0,22,0,22,0,0,0,20,0,20,26,0,26,399,54,345,91,0,91,538,54,484,0,0,47,188,52,95,62,0,12,28,0,0,44,0,0,0,10,0,1.86,2.52,1.79,1001,136,865,0,0,0,0,0,0,0,0,538,470,0,0,22,0,20,26,538,43,108,235,50,48,0,54,0,0,44,0,0,10,484,2013.0,2012.0,2013.0,538,10,242,221,11,0,0,54,0,0,30,0,24,0,484,873.0,156.0,717.0,538,36,313,0,189,0,0,0,0,0,538,484,0,54,0,30,0,0,0,538,233,0,0,0,54,30,24,0,0,0,484,251,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,54,54,0,0,0,54,0,34300000.0,34300000.0,,54,0,0,0,0,10,0,44,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693.0,2693.0,,141700.0,141700.0,,54,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,24,0,30,0,0,0,20.5,20.5,,484,1510.0,1683.0,1857.0,797100.0,0,,0,0,0,0,0,0,0,0,0,0,484,7,70,362,45,0,0,0,0,0,0,0,0,0,0,0,1728.0,847500.0,484,120,0,9,0,65,94,84,57,22,33,+33.6594019,-117.9171290,G5030,Block Group 2,1731,06,428150.640625,2969.17612508978,063905
69,325623,0,1,059,S,060590639061,15000US060590639061,929,890,39,929,0,0,100,216,1,12,165,114,243,78,2334,32,1293,0,0,692,511,0,181,0,0,1642,317,929,0,0,0,0,20,51,408,222,126,102,1980,1981,1982.0,1980.0,929,0,0,90,242,423,137,37,0,0,3.8,3505,3.9,4.1,3.6,3427.0,1282.0,2145.0,929,0,307,524,98,0,0,0,268,288,34,0,0,0,0,236,64,0,0,590,678,231,447,0,0,0,0,0,0,47,33,14,0,0,0,93,0,93,72,36,36,476,201,275,355,76,279,890,300,590,16,0,10,309,78,137,15,29,12,0,0,0,64,38,64,20,64,34,2.62,2.31,2.78,2334,692,1642,39,39,0,0,0,0,0,0,890,678,0,0,47,0,93,72,890,45,42,237,214,52,0,300,56,15,41,137,37,14,590,2010.0,2007.0,2011.0,890,25,206,229,112,18,0,300,0,76,153,71,0,0,590,1667.0,595.0,1072.0,890,147,478,83,182,0,0,0,0,0,890,590,0,300,0,0,0,0,0,890,332,63,0,0,300,190,110,0,0,0,590,195,300,0,0,0,0,0,0,0,0,0,14,0,16,77,113,80,0,0,0,0,0,0,0,0,0,0,0,358400.0,438100.0,515600.0,128018000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,300,266,20,35,0,211,34,,,,300,0,0,0,28,55,91,33,39,20,0,266,34,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2181.0,2275.0,,,,,300,15,50,0,34,0,18,16,0,0,0,266,0,0,0,0,0,0,49,62,55,20,15,25.5,27.0,,590,1140.0,1450.0,1774.0,838000.0,39,,0,0,0,0,0,0,0,15,0,76,590,82,124,246,47,0,0,0,0,0,0,0,0,0,0,0,1496.0,877200.0,590,105,0,33,8,55,80,59,127,0,123,+33.6540480,-117.9132833,G5030,Block Group 1,1732,06,471176.0703125,4130.307669091,063906
